household_id,zone_id,archetype,timestamp,load_kw,temperature_c
zone_1_hh_10,zone_1,family,2026-06-01 01:00:00 UTC,0.8021,25.3
zone_1_hh_11,zone_1,single_professional,2026-06-01 01:00:00 UTC,0.3745,25.3
zone_1_hh_00,zone_1,family,2026-06-01 02:00:00 UTC,0.7255,27.7
zone_1_hh_01,zone_1,single_professional,2026-06-01 02:00:00 UTC,0.3099,27.7
zone_1_hh_02,zone_1,wfh,2026-06-01 02:00:00 UTC,1.3727,27.7
zone_1_hh_03,zone_1,retired,2026-06-01 02:00:00 UTC,0.9574,27.7
zone_1_hh_04,zone_1,small_business,2026-06-01 02:00:00 UTC,0.6696,27.7
zone_1_hh_05,zone_1,family,2026-06-01 02:00:00 UTC,0.9118,27.7
zone_1_hh_06,zone_1,single_professional,2026-06-01 02:00:00 UTC,0.5296,27.7
zone_1_hh_07,zone_1,wfh,2026-06-01 02:00:00 UTC,1.5934,27.7
zone_1_hh_08,zone_1,retired,2026-06-01 02:00:00 UTC,1.2836,27.7
zone_1_hh_09,zone_1,small_business,2026-06-01 02:00:00 UTC,0.8512,27.7
zone_1_hh_10,zone_1,family,2026-06-01 02:00:00 UTC,0.9482,27.7
zone_1_hh_11,zone_1,single_professional,2026-06-01 02:00:00 UTC,0.1806,27.7
zone_1_hh_00,zone_1,family,2026-06-01 03:00:00 UTC,1.099,29.7
zone_1_hh_01,zone_1,single_professional,2026-06-01 03:00:00 UTC,0.2785,29.7
zone_1_hh_02,zone_1,wfh,2026-06-01 03:00:00 UTC,1.6689,29.7
zone_1_hh_03,zone_1,retired,2026-06-01 03:00:00 UTC,1.6492,29.7
zone_1_hh_04,zone_1,small_business,2026-06-01 03:00:00 UTC,0.7363,29.7
zone_1_hh_05,zone_1,family,2026-06-01 03:00:00 UTC,1.1371,29.7
zone_1_hh_06,zone_1,single_professional,2026-06-01 03:00:00 UTC,0.2354,29.7
zone_1_hh_07,zone_1,wfh,2026-06-01 03:00:00 UTC,2.4131,29.7
zone_1_hh_08,zone_1,retired,2026-06-01 03:00:00 UTC,1.5877,29.7
zone_1_hh_09,zone_1,small_business,2026-06-01 03:00:00 UTC,0.574,29.7
zone_1_hh_10,zone_1,family,2026-06-01 03:00:00 UTC,0.8732,29.7
zone_1_hh_11,zone_1,single_professional,2026-06-01 03:00:00 UTC,0.9256,29.7
zone_1_hh_00,zone_1,family,2026-06-01 04:00:00 UTC,0.8957,32.8
zone_1_hh_01,zone_1,single_professional,2026-06-01 04:00:00 UTC,0.0672,32.8
zone_1_hh_02,zone_1,wfh,2026-06-01 04:00:00 UTC,1.2392,32.8
zone_1_hh_03,zone_1,retired,2026-06-01 04:00:00 UTC,0.9001,32.8
zone_1_hh_04,zone_1,small_business,2026-06-01 04:00:00 UTC,0.5197,32.8
zone_1_hh_05,zone_1,family,2026-06-01 04:00:00 UTC,0.6689,32.8
zone_1_hh_06,zone_1,single_professional,2026-06-01 04:00:00 UTC,0.103,32.8
zone_1_hh_07,zone_1,wfh,2026-06-01 04:00:00 UTC,1.3633,32.8
zone_1_hh_08,zone_1,retired,2026-06-01 04:00:00 UTC,1.1884,32.8
zone_1_hh_09,zone_1,small_business,2026-06-01 04:00:00 UTC,0.628,32.8
zone_1_hh_10,zone_1,family,2026-06-01 04:00:00 UTC,0.8517,32.8
zone_1_hh_11,zone_1,single_professional,2026-06-01 04:00:00 UTC,0.05,32.8
zone_1_hh_00,zone_1,family,2026-06-01 05:00:00 UTC,1.0935,34.2
zone_1_hh_01,zone_1,single_professional,2026-06-01 05:00:00 UTC,0.5532,34.2
zone_1_hh_02,zone_1,wfh,2026-06-01 05:00:00 UTC,2.1078,34.2
zone_1_hh_03,zone_1,retired,2026-06-01 05:00:00 UTC,1.284,34.2
zone_1_hh_04,zone_1,small_business,2026-06-01 05:00:00 UTC,0.9618,34.2
zone_1_hh_05,zone_1,family,2026-06-01 05:00:00 UTC,1.1408,34.2
zone_1_hh_06,zone_1,single_professional,2026-06-01 05:00:00 UTC,0.5416,34.2
zone_1_hh_07,zone_1,wfh,2026-06-01 05:00:00 UTC,2.4661,34.2
zone_1_hh_08,zone_1,retired,2026-06-01 05:00:00 UTC,1.754,34.2
zone_1_hh_09,zone_1,small_business,2026-06-01 05:00:00 UTC,1.1528,34.2
zone_1_hh_10,zone_1,family,2026-06-01 05:00:00 UTC,1.2323,34.2
zone_1_hh_11,zone_1,single_professional,2026-06-01 05:00:00 UTC,0.7984,34.2
zone_1_hh_00,zone_1,family,2026-06-01 06:00:00 UTC,1.935,33.7
zone_1_hh_01,zone_1,single_professional,2026-06-01 06:00:00 UTC,0.2378,33.7
zone_1_hh_02,zone_1,wfh,2026-06-01 06:00:00 UTC,1.013,33.7
zone_1_hh_03,zone_1,retired,2026-06-01 06:00:00 UTC,1.0456,33.7
zone_1_hh_04,zone_1,small_business,2026-06-01 06:00:00 UTC,3.0612,33.7
zone_1_hh_05,zone_1,family,2026-06-01 06:00:00 UTC,1.9831,33.7
zone_1_hh_06,zone_1,single_professional,2026-06-01 06:00:00 UTC,0.6216,33.7
zone_1_hh_07,zone_1,wfh,2026-06-01 06:00:00 UTC,1.1784,33.7
zone_1_hh_08,zone_1,retired,2026-06-01 06:00:00 UTC,1.4201,33.7
zone_1_hh_09,zone_1,small_business,2026-06-01 06:00:00 UTC,3.2941,33.7
zone_1_hh_10,zone_1,family,2026-06-01 06:00:00 UTC,1.8887,33.7
zone_1_hh_11,zone_1,single_professional,2026-06-01 06:00:00 UTC,0.5751,33.7
zone_1_hh_00,zone_1,family,2026-06-01 07:00:00 UTC,1.8047,33.9
zone_1_hh_01,zone_1,single_professional,2026-06-01 07:00:00 UTC,0.1955,33.9
zone_1_hh_02,zone_1,wfh,2026-06-01 07:00:00 UTC,1.4356,33.9
zone_1_hh_03,zone_1,retired,2026-06-01 07:00:00 UTC,1.6715,33.9
zone_1_hh_04,zone_1,small_business,2026-06-01 07:00:00 UTC,3.0851,33.9
zone_1_hh_05,zone_1,family,2026-06-01 07:00:00 UTC,2.0299,33.9
zone_1_hh_06,zone_1,single_professional,2026-06-01 07:00:00 UTC,0.781,33.9
zone_1_hh_07,zone_1,wfh,2026-06-01 07:00:00 UTC,0.7772,33.9
zone_1_hh_08,zone_1,retired,2026-06-01 07:00:00 UTC,1.6696,33.9
zone_1_hh_09,zone_1,small_business,2026-06-01 07:00:00 UTC,2.7826,33.9
zone_1_hh_10,zone_1,family,2026-06-01 07:00:00 UTC,1.9309,33.9
zone_1_hh_11,zone_1,single_professional,2026-06-01 07:00:00 UTC,0.2254,33.9
zone_1_hh_00,zone_1,family,2026-06-01 08:00:00 UTC,1.8118,32.1
zone_1_hh_01,zone_1,single_professional,2026-06-01 08:00:00 UTC,0.4708,32.1
zone_1_hh_02,zone_1,wfh,2026-06-01 08:00:00 UTC,1.1807,32.1
zone_1_hh_03,zone_1,retired,2026-06-01 08:00:00 UTC,1.8738,32.1
zone_1_hh_04,zone_1,small_business,2026-06-01 08:00:00 UTC,3.4862,32.1
zone_1_hh_05,zone_1,family,2026-06-01 08:00:00 UTC,1.9868,32.1
zone_1_hh_06,zone_1,single_professional,2026-06-01 08:00:00 UTC,0.4693,32.1
zone_1_hh_07,zone_1,wfh,2026-06-01 08:00:00 UTC,1.3092,32.1
zone_1_hh_08,zone_1,retired,2026-06-01 08:00:00 UTC,1.445,32.1
zone_1_hh_09,zone_1,small_business,2026-06-01 08:00:00 UTC,2.9963,32.1
zone_1_hh_10,zone_1,family,2026-06-01 08:00:00 UTC,1.7861,32.1
zone_1_hh_11,zone_1,single_professional,2026-06-01 08:00:00 UTC,0.5144,32.1
zone_1_hh_00,zone_1,family,2026-06-01 09:00:00 UTC,2.1157,30.4
zone_1_hh_01,zone_1,single_professional,2026-06-01 09:00:00 UTC,0.8533,30.4
zone_1_hh_02,zone_1,wfh,2026-06-01 09:00:00 UTC,1.1713,30.4
zone_1_hh_03,zone_1,retired,2026-06-01 09:00:00 UTC,1.4908,30.4
zone_1_hh_04,zone_1,small_business,2026-06-01 09:00:00 UTC,3.5584,30.4
zone_1_hh_05,zone_1,family,2026-06-01 09:00:00 UTC,2.2752,30.4
zone_1_hh_06,zone_1,single_professional,2026-06-01 09:00:00 UTC,0.3913,30.4
zone_1_hh_07,zone_1,wfh,2026-06-01 09:00:00 UTC,1.8058,30.4
zone_1_hh_08,zone_1,retired,2026-06-01 09:00:00 UTC,1.6953,30.4
zone_1_hh_09,zone_1,small_business,2026-06-01 09:00:00 UTC,3.5891,30.4
zone_1_hh_10,zone_1,family,2026-06-01 09:00:00 UTC,2.2493,30.4
zone_1_hh_11,zone_1,single_professional,2026-06-01 09:00:00 UTC,0.532,30.4
zone_1_hh_00,zone_1,family,2026-06-01 10:00:00 UTC,0.6895,28.3
zone_1_hh_01,zone_1,single_professional,2026-06-01 10:00:00 UTC,0.2777,28.3
zone_1_hh_02,zone_1,wfh,2026-06-01 10:00:00 UTC,1.6552,28.3
zone_1_hh_03,zone_1,retired,2026-06-01 10:00:00 UTC,1.13,28.3
zone_1_hh_04,zone_1,small_business,2026-06-01 10:00:00 UTC,0.9293,28.3
zone_1_hh_05,zone_1,family,2026-06-01 10:00:00 UTC,0.8739,28.3
zone_1_hh_06,zone_1,single_professional,2026-06-01 10:00:00 UTC,0.2955,28.3
zone_1_hh_07,zone_1,wfh,2026-06-01 10:00:00 UTC,1.6345,28.3
zone_1_hh_08,zone_1,retired,2026-06-01 10:00:00 UTC,1.1295,28.3
zone_1_hh_09,zone_1,small_business,2026-06-01 10:00:00 UTC,0.5999,28.3
zone_1_hh_10,zone_1,family,2026-06-01 10:00:00 UTC,0.7992,28.3
zone_1_hh_11,zone_1,single_professional,2026-06-01 10:00:00 UTC,0.7517,28.3
zone_1_hh_00,zone_1,family,2026-06-01 11:00:00 UTC,1.1965,25.4
zone_1_hh_01,zone_1,single_professional,2026-06-01 11:00:00 UTC,0.1229,25.4
zone_1_hh_02,zone_1,wfh,2026-06-01 11:00:00 UTC,1.7056,25.4
zone_1_hh_03,zone_1,retired,2026-06-01 11:00:00 UTC,1.056,25.4
zone_1_hh_04,zone_1,small_business,2026-06-01 11:00:00 UTC,0.6584,25.4
zone_1_hh_05,zone_1,family,2026-06-01 11:00:00 UTC,1.0064,25.4
zone_1_hh_06,zone_1,single_professional,2026-06-01 11:00:00 UTC,0.2667,25.4
zone_1_hh_07,zone_1,wfh,2026-06-01 11:00:00 UTC,1.862,25.4
zone_1_hh_08,zone_1,retired,2026-06-01 11:00:00 UTC,1.1333,25.4
zone_1_hh_09,zone_1,small_business,2026-06-01 11:00:00 UTC,0.7432,25.4
zone_1_hh_10,zone_1,family,2026-06-01 11:00:00 UTC,1.0844,25.4
zone_1_hh_11,zone_1,single_professional,2026-06-01 11:00:00 UTC,0.9916,25.4
zone_1_hh_00,zone_1,family,2026-06-01 12:00:00 UTC,1.2197,21.7
zone_1_hh_01,zone_1,single_professional,2026-06-01 12:00:00 UTC,0.5549,21.7
zone_1_hh_02,zone_1,wfh,2026-06-01 12:00:00 UTC,1.1815,21.7
zone_1_hh_03,zone_1,retired,2026-06-01 12:00:00 UTC,1.1189,21.7
zone_1_hh_04,zone_1,small_business,2026-06-01 12:00:00 UTC,1.3534,21.7
zone_1_hh_05,zone_1,family,2026-06-01 12:00:00 UTC,1.1149,21.7
zone_1_hh_06,zone_1,single_professional,2026-06-01 12:00:00 UTC,0.5213,21.7
zone_1_hh_07,zone_1,wfh,2026-06-01 12:00:00 UTC,1.3777,21.7
zone_1_hh_08,zone_1,retired,2026-06-01 12:00:00 UTC,0.9118,21.7
zone_1_hh_09,zone_1,small_business,2026-06-01 12:00:00 UTC,1.51,21.7
zone_1_hh_10,zone_1,family,2026-06-01 12:00:00 UTC,1.3389,21.7
zone_1_hh_11,zone_1,single_professional,2026-06-01 12:00:00 UTC,0.3431,21.7
zone_1_hh_00,zone_1,family,2026-06-01 13:00:00 UTC,1.3926,23.2
zone_1_hh_01,zone_1,single_professional,2026-06-01 13:00:00 UTC,0.441,23.2
zone_1_hh_02,zone_1,wfh,2026-06-01 13:00:00 UTC,1.6011,23.2
zone_1_hh_03,zone_1,retired,2026-06-01 13:00:00 UTC,1.2415,23.2
zone_1_hh_04,zone_1,small_business,2026-06-01 13:00:00 UTC,2.0157,23.2
zone_1_hh_05,zone_1,family,2026-06-01 13:00:00 UTC,1.2572,23.2
zone_1_hh_06,zone_1,single_professional,2026-06-01 13:00:00 UTC,0.5981,23.2
zone_1_hh_07,zone_1,wfh,2026-06-01 13:00:00 UTC,1.1572,23.2
zone_1_hh_08,zone_1,retired,2026-06-01 13:00:00 UTC,1.6666,23.2
zone_1_hh_09,zone_1,small_business,2026-06-01 13:00:00 UTC,1.7237,23.2
zone_1_hh_10,zone_1,family,2026-06-01 13:00:00 UTC,1.3235,23.2
zone_1_hh_11,zone_1,single_professional,2026-06-01 13:00:00 UTC,0.5628,23.2
zone_1_hh_00,zone_1,family,2026-06-01 14:00:00 UTC,1.822,21.6
zone_1_hh_01,zone_1,single_professional,2026-06-01 14:00:00 UTC,0.05,21.6
zone_1_hh_02,zone_1,wfh,2026-06-01 14:00:00 UTC,1.3347,21.6
zone_1_hh_03,zone_1,retired,2026-06-01 14:00:00 UTC,1.5853,21.6
zone_1_hh_04,zone_1,small_business,2026-06-01 14:00:00 UTC,2.6961,21.6
zone_1_hh_05,zone_1,family,2026-06-01 14:00:00 UTC,1.9926,21.6
zone_1_hh_06,zone_1,single_professional,2026-06-01 14:00:00 UTC,0.7155,21.6
zone_1_hh_07,zone_1,wfh,2026-06-01 14:00:00 UTC,1.8653,21.6
zone_1_hh_08,zone_1,retired,2026-06-01 14:00:00 UTC,1.8375,21.6
zone_1_hh_09,zone_1,small_business,2026-06-01 14:00:00 UTC,2.1935,21.6
zone_1_hh_10,zone_1,family,2026-06-01 14:00:00 UTC,1.384,21.6
zone_1_hh_11,zone_1,single_professional,2026-06-01 14:00:00 UTC,0.9377,21.6
zone_1_hh_00,zone_1,family,2026-06-01 15:00:00 UTC,1.0135,22.0
zone_1_hh_01,zone_1,single_professional,2026-06-01 15:00:00 UTC,0.2879,22.0
zone_1_hh_02,zone_1,wfh,2026-06-01 15:00:00 UTC,1.758,22.0
zone_1_hh_03,zone_1,retired,2026-06-01 15:00:00 UTC,1.015,22.0
zone_1_hh_04,zone_1,small_business,2026-06-01 15:00:00 UTC,0.89,22.0
zone_1_hh_05,zone_1,family,2026-06-01 15:00:00 UTC,0.7778,22.0
zone_1_hh_06,zone_1,single_professional,2026-06-01 15:00:00 UTC,0.1614,22.0
zone_1_hh_07,zone_1,wfh,2026-06-01 15:00:00 UTC,1.7353,22.0
zone_1_hh_08,zone_1,retired,2026-06-01 15:00:00 UTC,1.1249,22.0
zone_1_hh_09,zone_1,small_business,2026-06-01 15:00:00 UTC,0.2698,22.0
zone_1_hh_10,zone_1,family,2026-06-01 15:00:00 UTC,0.9519,22.0
zone_1_hh_11,zone_1,single_professional,2026-06-01 15:00:00 UTC,0.081,22.0
zone_1_hh_00,zone_1,family,2026-06-01 16:00:00 UTC,1.1553,21.8
zone_1_hh_01,zone_1,single_professional,2026-06-01 16:00:00 UTC,0.4649,21.8
zone_1_hh_02,zone_1,wfh,2026-06-01 16:00:00 UTC,1.7099,21.8
zone_1_hh_03,zone_1,retired,2026-06-01 16:00:00 UTC,1.3712,21.8
zone_1_hh_04,zone_1,small_business,2026-06-01 16:00:00 UTC,0.6645,21.8
zone_1_hh_05,zone_1,family,2026-06-01 16:00:00 UTC,0.7251,21.8
zone_1_hh_06,zone_1,single_professional,2026-06-01 16:00:00 UTC,0.3069,21.8
zone_1_hh_07,zone_1,wfh,2026-06-01 16:00:00 UTC,1.7185,21.8
zone_1_hh_08,zone_1,retired,2026-06-01 16:00:00 UTC,1.3025,21.8
zone_1_hh_09,zone_1,small_business,2026-06-01 16:00:00 UTC,0.3145,21.8
zone_1_hh_10,zone_1,family,2026-06-01 16:00:00 UTC,0.6055,21.8
zone_1_hh_11,zone_1,single_professional,2026-06-01 16:00:00 UTC,0.2626,21.8
zone_1_hh_00,zone_1,family,2026-06-01 17:00:00 UTC,0.6379,22.1
zone_1_hh_01,zone_1,single_professional,2026-06-01 17:00:00 UTC,0.1928,22.1
zone_1_hh_02,zone_1,wfh,2026-06-01 17:00:00 UTC,1.5238,22.1
zone_1_hh_03,zone_1,retired,2026-06-01 17:00:00 UTC,0.9778,22.1
zone_1_hh_04,zone_1,small_business,2026-06-01 17:00:00 UTC,0.4528,22.1
zone_1_hh_05,zone_1,family,2026-06-01 17:00:00 UTC,0.6408,22.1
zone_1_hh_06,zone_1,single_professional,2026-06-01 17:00:00 UTC,0.5072,22.1
zone_1_hh_07,zone_1,wfh,2026-06-01 17:00:00 UTC,1.7725,22.1
zone_1_hh_08,zone_1,retired,2026-06-01 17:00:00 UTC,0.8424,22.1
zone_1_hh_09,zone_1,small_business,2026-06-01 17:00:00 UTC,0.8543,22.1
zone_1_hh_10,zone_1,family,2026-06-01 17:00:00 UTC,0.8078,22.1
zone_1_hh_11,zone_1,single_professional,2026-06-01 17:00:00 UTC,0.3958,22.1
zone_1_hh_00,zone_1,family,2026-06-01 18:00:00 UTC,7.3388,21.7
zone_1_hh_01,zone_1,single_professional,2026-06-01 18:00:00 UTC,2.7727,21.7
zone_1_hh_02,zone_1,wfh,2026-06-01 18:00:00 UTC,3.5476,21.7
zone_1_hh_03,zone_1,retired,2026-06-01 18:00:00 UTC,3.1116,21.7
zone_1_hh_04,zone_1,small_business,2026-06-01 18:00:00 UTC,1.7815,21.7
zone_1_hh_05,zone_1,family,2026-06-01 18:00:00 UTC,6.6162,21.7
zone_1_hh_06,zone_1,single_professional,2026-06-01 18:00:00 UTC,2.7911,21.7
zone_1_hh_07,zone_1,wfh,2026-06-01 18:00:00 UTC,4.018,21.7
zone_1_hh_08,zone_1,retired,2026-06-01 18:00:00 UTC,2.476,21.7
zone_1_hh_09,zone_1,small_business,2026-06-01 18:00:00 UTC,1.3831,21.7
zone_1_hh_10,zone_1,family,2026-06-01 18:00:00 UTC,6.9205,21.7
zone_1_hh_11,zone_1,single_professional,2026-06-01 18:00:00 UTC,2.2824,21.7
zone_1_hh_00,zone_1,family,2026-06-01 19:00:00 UTC,5.8481,22.3
zone_1_hh_01,zone_1,single_professional,2026-06-01 19:00:00 UTC,2.6411,22.3
zone_1_hh_02,zone_1,wfh,2026-06-01 19:00:00 UTC,3.2674,22.3
zone_1_hh_03,zone_1,retired,2026-06-01 19:00:00 UTC,2.1836,22.3
zone_1_hh_04,zone_1,small_business,2026-06-01 19:00:00 UTC,0.8901,22.3
zone_1_hh_05,zone_1,family,2026-06-01 19:00:00 UTC,5.0798,22.3
zone_1_hh_06,zone_1,single_professional,2026-06-01 19:00:00 UTC,2.5133,22.3
zone_1_hh_07,zone_1,wfh,2026-06-01 19:00:00 UTC,2.4334,22.3
zone_1_hh_08,zone_1,retired,2026-06-01 19:00:00 UTC,1.6824,22.3
zone_1_hh_09,zone_1,small_business,2026-06-01 19:00:00 UTC,1.3116,22.3
zone_1_hh_10,zone_1,family,2026-06-01 19:00:00 UTC,5.0532,22.3
zone_1_hh_11,zone_1,single_professional,2026-06-01 19:00:00 UTC,3.3953,22.3
zone_1_hh_00,zone_1,family,2026-06-01 20:00:00 UTC,5.3884,22.4
zone_1_hh_01,zone_1,single_professional,2026-06-01 20:00:00 UTC,2.7117,22.4
zone_1_hh_02,zone_1,wfh,2026-06-01 20:00:00 UTC,3.1388,22.4
zone_1_hh_03,zone_1,retired,2026-06-01 20:00:00 UTC,1.9158,22.4
zone_1_hh_04,zone_1,small_business,2026-06-01 20:00:00 UTC,1.2515,22.4
zone_1_hh_05,zone_1,family,2026-06-01 20:00:00 UTC,5.7128,22.4
zone_1_hh_06,zone_1,single_professional,2026-06-01 20:00:00 UTC,3.5742,22.4
zone_1_hh_07,zone_1,wfh,2026-06-01 20:00:00 UTC,3.3729,22.4
zone_1_hh_08,zone_1,retired,2026-06-01 20:00:00 UTC,2.341,22.4
zone_1_hh_09,zone_1,small_business,2026-06-01 20:00:00 UTC,0.7907,22.4
zone_1_hh_10,zone_1,family,2026-06-01 20:00:00 UTC,5.7806,22.4
zone_1_hh_11,zone_1,single_professional,2026-06-01 20:00:00 UTC,2.461,22.4
zone_1_hh_00,zone_1,family,2026-06-01 21:00:00 UTC,4.5961,21.8
zone_1_hh_01,zone_1,single_professional,2026-06-01 21:00:00 UTC,1.7417,21.8
zone_1_hh_02,zone_1,wfh,2026-06-01 21:00:00 UTC,3.1787,21.8
zone_1_hh_03,zone_1,retired,2026-06-01 21:00:00 UTC,1.6958,21.8
zone_1_hh_04,zone_1,small_business,2026-06-01 21:00:00 UTC,1.4982,21.8
zone_1_hh_05,zone_1,family,2026-06-01 21:00:00 UTC,4.4937,21.8
zone_1_hh_06,zone_1,single_professional,2026-06-01 21:00:00 UTC,2.6339,21.8
zone_1_hh_07,zone_1,wfh,2026-06-01 21:00:00 UTC,3.0527,21.8
zone_1_hh_08,zone_1,retired,2026-06-01 21:00:00 UTC,1.6423,21.8
zone_1_hh_09,zone_1,small_business,2026-06-01 21:00:00 UTC,1.0629,21.8
zone_1_hh_10,zone_1,family,2026-06-01 21:00:00 UTC,5.0856,21.8
zone_1_hh_11,zone_1,single_professional,2026-06-01 21:00:00 UTC,1.2107,21.8
zone_1_hh_00,zone_1,family,2026-06-01 22:00:00 UTC,5.1971,21.9
zone_1_hh_01,zone_1,single_professional,2026-06-01 22:00:00 UTC,2.6089,21.9
zone_1_hh_02,zone_1,wfh,2026-06-01 22:00:00 UTC,3.4454,21.9
zone_1_hh_03,zone_1,retired,2026-06-01 22:00:00 UTC,2.6982,21.9
zone_1_hh_04,zone_1,small_business,2026-06-01 22:00:00 UTC,1.3283,21.9
zone_1_hh_05,zone_1,family,2026-06-01 22:00:00 UTC,5.9901,21.9
zone_1_hh_06,zone_1,single_professional,2026-06-01 22:00:00 UTC,2.6292,21.9
zone_1_hh_07,zone_1,wfh,2026-06-01 22:00:00 UTC,3.7464,21.9
zone_1_hh_08,zone_1,retired,2026-06-01 22:00:00 UTC,1.5493,21.9
zone_1_hh_09,zone_1,small_business,2026-06-01 22:00:00 UTC,0.6061,21.9
zone_1_hh_10,zone_1,family,2026-06-01 22:00:00 UTC,5.8541,21.9
zone_1_hh_11,zone_1,single_professional,2026-06-01 22:00:00 UTC,2.3206,21.9
zone_1_hh_00,zone_1,family,2026-06-01 23:00:00 UTC,1.1074,22.1
zone_1_hh_01,zone_1,single_professional,2026-06-01 23:00:00 UTC,0.6503,22.1
zone_1_hh_02,zone_1,wfh,2026-06-01 23:00:00 UTC,1.8999,22.1
zone_1_hh_03,zone_1,retired,2026-06-01 23:00:00 UTC,1.1747,22.1
zone_1_hh_04,zone_1,small_business,2026-06-01 23:00:00 UTC,0.7613,22.1
zone_1_hh_05,zone_1,family,2026-06-01 23:00:00 UTC,0.9304,22.1
zone_1_hh_06,zone_1,single_professional,2026-06-01 23:00:00 UTC,0.4583,22.1
zone_1_hh_07,zone_1,wfh,2026-06-01 23:00:00 UTC,1.8491,22.1
zone_1_hh_08,zone_1,retired,2026-06-01 23:00:00 UTC,1.0112,22.1
zone_1_hh_09,zone_1,small_business,2026-06-01 23:00:00 UTC,0.5317,22.1
zone_1_hh_10,zone_1,family,2026-06-01 23:00:00 UTC,0.7817,22.1
zone_1_hh_11,zone_1,single_professional,2026-06-01 23:00:00 UTC,0.4536,22.1
zone_1_hh_00,zone_1,family,2026-06-02 00:00:00 UTC,1.0118,22.5
zone_1_hh_01,zone_1,single_professional,2026-06-02 00:00:00 UTC,0.3412,22.5
zone_1_hh_02,zone_1,wfh,2026-06-02 00:00:00 UTC,1.6047,22.5
zone_1_hh_03,zone_1,retired,2026-06-02 00:00:00 UTC,0.779,22.5
zone_1_hh_04,zone_1,small_business,2026-06-02 00:00:00 UTC,0.7622,22.5
zone_1_hh_05,zone_1,family,2026-06-02 00:00:00 UTC,1.0291,22.5
zone_1_hh_06,zone_1,single_professional,2026-06-02 00:00:00 UTC,0.2504,22.5
zone_1_hh_07,zone_1,wfh,2026-06-02 00:00:00 UTC,1.7577,22.5
zone_1_hh_08,zone_1,retired,2026-06-02 00:00:00 UTC,1.1737,22.5
zone_1_hh_09,zone_1,small_business,2026-06-02 00:00:00 UTC,0.5862,22.5
zone_1_hh_10,zone_1,family,2026-06-02 00:00:00 UTC,1.1307,22.5
zone_1_hh_11,zone_1,single_professional,2026-06-02 00:00:00 UTC,0.5211,22.5
zone_1_hh_00,zone_1,family,2026-06-02 01:00:00 UTC,0.9493,25.2
zone_1_hh_01,zone_1,single_professional,2026-06-02 01:00:00 UTC,0.6167,25.2
zone_1_hh_02,zone_1,wfh,2026-06-02 01:00:00 UTC,1.4666,25.2
zone_1_hh_03,zone_1,retired,2026-06-02 01:00:00 UTC,1.2984,25.2
zone_1_hh_04,zone_1,small_business,2026-06-02 01:00:00 UTC,0.7778,25.2
zone_1_hh_05,zone_1,family,2026-06-02 01:00:00 UTC,0.9783,25.2
zone_1_hh_06,zone_1,single_professional,2026-06-02 01:00:00 UTC,0.2777,25.2
zone_1_hh_07,zone_1,wfh,2026-06-02 01:00:00 UTC,1.7352,25.2
zone_1_hh_08,zone_1,retired,2026-06-02 01:00:00 UTC,0.9932,25.2
zone_1_hh_09,zone_1,small_business,2026-06-02 01:00:00 UTC,1.0016,25.2
zone_1_hh_10,zone_1,family,2026-06-02 01:00:00 UTC,1.2323,25.2
zone_1_hh_11,zone_1,single_professional,2026-06-02 01:00:00 UTC,0.0817,25.2
zone_1_hh_00,zone_1,family,2026-06-02 02:00:00 UTC,0.667,28.3
zone_1_hh_01,zone_1,single_professional,2026-06-02 02:00:00 UTC,0.4336,28.3
zone_1_hh_02,zone_1,wfh,2026-06-02 02:00:00 UTC,1.4201,28.3
zone_1_hh_03,zone_1,retired,2026-06-02 02:00:00 UTC,0.9101,28.3
zone_1_hh_04,zone_1,small_business,2026-06-02 02:00:00 UTC,0.4538,28.3
zone_1_hh_05,zone_1,family,2026-06-02 02:00:00 UTC,0.8443,28.3
zone_1_hh_06,zone_1,single_professional,2026-06-02 02:00:00 UTC,0.4543,28.3
zone_1_hh_07,zone_1,wfh,2026-06-02 02:00:00 UTC,1.497,28.3
zone_1_hh_08,zone_1,retired,2026-06-02 02:00:00 UTC,0.9636,28.3
zone_1_hh_09,zone_1,small_business,2026-06-02 02:00:00 UTC,0.4311,28.3
zone_1_hh_10,zone_1,family,2026-06-02 02:00:00 UTC,0.8412,28.3
zone_1_hh_11,zone_1,single_professional,2026-06-02 02:00:00 UTC,0.1754,28.3
zone_1_hh_00,zone_1,family,2026-06-02 03:00:00 UTC,0.9729,30.5
zone_1_hh_01,zone_1,single_professional,2026-06-02 03:00:00 UTC,0.4579,30.5
zone_1_hh_02,zone_1,wfh,2026-06-02 03:00:00 UTC,1.1854,30.5
zone_1_hh_03,zone_1,retired,2026-06-02 03:00:00 UTC,1.4173,30.5
zone_1_hh_04,zone_1,small_business,2026-06-02 03:00:00 UTC,0.7299,30.5
zone_1_hh_05,zone_1,family,2026-06-02 03:00:00 UTC,0.8731,30.5
zone_1_hh_06,zone_1,single_professional,2026-06-02 03:00:00 UTC,0.7547,30.5
zone_1_hh_07,zone_1,wfh,2026-06-02 03:00:00 UTC,1.4184,30.5
zone_1_hh_08,zone_1,retired,2026-06-02 03:00:00 UTC,1.4113,30.5
zone_1_hh_09,zone_1,small_business,2026-06-02 03:00:00 UTC,0.7945,30.5
zone_1_hh_10,zone_1,family,2026-06-02 03:00:00 UTC,0.9012,30.5
zone_1_hh_11,zone_1,single_professional,2026-06-02 03:00:00 UTC,0.1854,30.5
